agency_cd	site_no	datetime	115575_00010_00001	115575_00010_00001_cd	115576_00010_00002	115576_00010_00002_cd	115577_00010_00003	115577_00010_00003_cd	115578_00400_00001	115578_00400_00001_cd	115579_00400_00002	115579_00400_00002_cd	115581_00400_00008	115581_00400_00008_cd	115582_00095_00001	115582_00095_00001_cd	115583_00095_00002	115583_00095_00002_cd	115584_00095_00003	115584_00095_00003_cd	115585_00300_00001	115585_00300_00001_cd	115586_00300_00002	115586_00300_00002_cd	115587_00300_00003	115587_00300_00003_cd	115588_62625_00001	115588_62625_00001_cd	115589_62625_00002	115589_62625_00002_cd	115590_62625_00003	115590_62625_00003_cd	115591_00036_00003	115591_00036_00003_cd	115592_00052_00001	115592_00052_00001_cd	115593_00052_00002	115593_00052_00002_cd	115594_00052_00003	115594_00052_00003_cd	115595_00020_00001	115595_00020_00001_cd	115596_00020_00002	115596_00020_00002_cd	115597_00020_00003	115597_00020_00003_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	422622122004000	2015-05-13																																												
USGS	422622122004000	2015-05-14																																												
USGS	422622122004000	2015-05-15																																												
USGS	422622122004000	2015-05-16																																												
USGS	422622122004000	2015-05-17																																												
USGS	422622122004000	2015-05-18																																												
USGS	422622122004000	2015-05-19																																												
USGS	422622122004000	2015-05-20																																												
USGS	422622122004000	2015-05-21																																												
USGS	422622122004000	2015-05-22	14.4	A	13.7	A	14.2	A	8.2	A	7.7	A	8.1	A	114	A	114	A	114	A	9.3	A	8.6	A	9.0	A	10.67	A	1.80	A	5.57	A	242	A	90.6	A	71.2	A	82.1	A	12.7	A	9.2	A	11.2	A
USGS	422622122004000	2015-05-23	14.8	A	13.6	A	14.1	A	8.0	A	7.9	A	8.0	A	114	A	114	A	114	A	8.9	A	8.7	A	8.8	A	10.98	A	0.0	A	5.63	A	215	A	90.2	A	59.1	A	77.8	A	14.9	A	7.3	A	10.8	A
USGS	422622122004000	2015-05-24	15.5	A	14.2	A	14.6	A	8.2	A	7.8	A	7.9	A	114	A	114	A	114	A	9.1	A	8.4	A	8.7	A	9.57	A	0.40	A	4.02	A	199	A	95.9	A	45.5	A	78.1	A	18.2	A	7.5	A	13.0	A
USGS	422622122004000	2015-05-25	16.0	A	14.5	A	15.1	A	8.4	A	7.8	A	8.0	A	114	A	114	A	114	A	9.4	A	8.3	A	8.8	A	8.72	A	0.0	A	3.90	A	220	A	91.7	A	35.0	A	63.6	A	18.5	A	9.8	A	13.9	A
USGS	422622122004000	2015-05-26	16.4	A	14.8	A	15.5	A	8.2	A	7.8	A	8.0	A	114	A	114	A	114	A	9.1	A	8.3	A	8.7	A	8.27	A	0.0	A	4.05	A	185	A	88.9	A	34.2	A	62.9	A	18.7	A	7.2	A	13.6	A
USGS	422622122004000	2015-05-27	16.8	A	15.6	A	15.9	A	8.1	A	7.8	A	8.0	A	115	A	114	A	114	A	8.8	A	8.2	A	8.5	A	8.12	A	0.24	A	3.50	A	188	A	88.9	A	28.5	A	60.4	A	20.8	A	8.0	A	14.7	A
USGS	422622122004000	2015-05-28	16.6	A	15.9	A	16.3	A	8.1	A	7.8	A	8.0	A	115	A	114	A	115	A	8.6	A	7.8	A	8.3	A	5.56	A	0.0	A	2.45	A	208	A	88.1	A	48.9	A	69.6	A	21.2	A	10.6	A	16.2	A
USGS	422622122004000	2015-05-29	18.2	A	16.1	A	17.0	A	8.1	A	7.6	A	7.8	A	115	A	115	A	115	A	8.5	A	7.4	A	8.1	A	7.40	A	0.22	A	3.14	A	200	A	89.4	A	41.3	A	68.3	A	23.1	A	12.2	A	17.9	A
USGS	422622122004000	2015-05-30	19.1	A	17.8	A	18.3	A	8.2	A	7.7	A	8.1	A	115	A	115	A	115	A	8.7	A	7.6	A	8.3	A	7.28	A	0.28	A	3.28	A	220	A	88.0	A	38.0	A	66.2	A	23.0	A	15.0	A	19.0	A
USGS	422622122004000	2015-05-31	19.2	A	18.5	A	18.8	A	8.3	A	7.8	A	8.1	A	116	A	115	A	115	A	8.9	A	7.6	A	8.2	A	11.47	A	0.0	A	3.52	A	203	A	86.1	A	29.8	A	61.3	A	22.7	A	13.5	A	17.4	A
USGS	422622122004000	2015-06-01	18.8	A	18.0	A	18.3	A	8.3	A	7.8	A	8.0	A	116	A	115	A	115	A	8.6	A	7.7	A	8.1	A	9.76	A	0.82	A	4.80	A	230	A	88.1	A	46.8	A	70.5	A	16.0	A	10.9	A	12.9	A
USGS	422622122004000	2015-06-02	18.0	A	17.2	A	17.7	A	8.5	A	7.7	A	8.0	A	116	A	115	A	115	A	9.2	A	7.5	A	8.2	A	9.05	A	1.17	A	5.28	A	241	A	87.2	A	54.1	A	73.2	A	13.5	A	9.8	A	11.7	A
USGS	422622122004000	2015-06-03	17.8	A	17.0	A	17.3	A	8.4	A	8.0	A	8.2	A	116	A	115	A	115	A	8.9	A	8.1	A	8.5	A	8.46	A	0.0	A	3.99	A	245	A	91.8	A	44.8	A	71.9	A	16.2	A	8.0	A	11.8	A
USGS	422622122004000	2015-06-04	17.6	A	16.8	A	17.1	A	8.4	A	7.7	A	7.9	A	116	A	115	A	115	A	8.7	A	7.5	A	8.0	A	8.14	A	0.57	A	4.12	A	303	A	86.3	A	42.9	A	67.1	A	20.0	A	9.9	A	14.4	A
USGS	422622122004000	2015-06-05	18.0	A	17.1	A	17.3	A	8.5	A	8.0	A	8.3	A	116	A	115	A	115	A	9.1	A	7.9	A	8.6	A	7.82	A	1.00	A	3.94	A	293	A	76.2	A	32.6	A	58.5	A	21.8	A	12.5	A	17.0	A
USGS	422622122004000	2015-06-06	18.5	A	17.5	A	17.7	A	8.5	A	8.1	A	8.2	A	116	A	115	A	116	A	8.8	A	7.9	A	8.4	A	7.60	A	0.02	A	2.89	A	271	A	85.4	A	25.8	A	55.0	A	25.8	A	13.6	A	19.5	A
USGS	422622122004000	2015-06-07	18.4	A	17.6	A	18.0	A	8.5	A	8.0	A	8.3	A	117	A	116	A	116	A	8.8	A	7.4	A	8.2	A	5.75	A	0.24	A	2.05	A	247	A	88.1	A	33.6	A	64.1	A	27.5	A	14.0	A	20.8	A
USGS	422622122004000	2015-06-08	19.3	A	17.7	A	18.3	A	8.6	A	7.8	A	8.2	A	118	A	116	A	117	A	9.1	A	6.9	A	7.9	A	5.73	A	0.0	A	1.82	A	169	A	88.9	A	29.3	A	64.5	A	29.9	A	15.7	A	22.2	A
USGS	422622122004000	2015-06-09	21.1	A	18.7	A	19.9	A	8.8	A	8.0	A	8.6	A	117	A	116	A	116	A	10.1	A	7.5	A	9.0	A	12.11	A	0.0	A	4.26	A	230	A	79.2	A	43.0	A	64.1	A	27.2	A	18.2	A	21.7	A
USGS	422622122004000	2015-06-10	21.6	A	20.3	A	20.8	A	9.0	A	8.4	A	8.7	A	117	A	115	A	116	A	10.7	A	8.4	A	9.1	A	11.03	A	0.67	A	4.53	A	229	A	84.9	A	35.1	A	56.9	A	24.1	A	16.0	A	20.1	A
USGS	422622122004000	2015-06-11	21.2	A	19.8	A	20.2	A	8.8	A	8.2	A	8.7	A	118	A	116	A	117	A	8.9	A	7.3	A	8.4	A	9.89	A	0.0	A	3.40	A	263	A	75.2	A	25.9	A	49.8	A	26.8	A	11.7	A	19.1	A
USGS	422622122004000	2015-06-12	21.4	A	20.3	A	20.6	A	9.0	A	8.5	A	8.7	A	117	A	117	A	117	A	10.0	A	8.2	A	8.7	A	9.48	A	0.0	A	3.79	A	229	A	83.4	A	31.2	A	56.2	A	25.2	A	14.1	A	19.7	A
USGS	422622122004000	2015-06-13	21.5	A	20.1	A	20.7	A	9.2	A	8.7	A	8.8	A	118	A	117	A	117	A	10.7	A	7.7	A	8.9	A	9.27	A	0.01	A	3.53	A	258	A	78.6	A	17.7	A	46.9	A	24.3	A	13.2	A	18.2	A
USGS	422622122004000	2015-06-14	21.2	A	20.1	A	20.5	A	9.2	A	8.9	A	9.0	A	118	A	117	A	117	A	11.0	A	8.9	A	9.6	A	9.04	A	0.0	A	3.82	A	286	A	73.0	A	27.4	A	48.7	A	25.6	A	13.1	A	19.0	A
USGS	422622122004000	2015-06-15	21.4	A	20.1	A	20.5	A	9.3	A	9.1	A	9.2	A	118	A	117	A	117	A	10.6	A	9.1	A	9.8	A	8.55	A	0.0	A	3.86	A	222	A	78.8	A	27.8	A	49.2	A	24.1	A	14.1	A	19.1	A
USGS	422622122004000	2015-06-16	20.9	A	20.0	A	20.5	A	9.4	A	9.1	A	9.2	A	119	A	118	A	118	A	10.7	A	8.2	A	9.6	A	8.09	A	0.0	A	3.43	A	214	A	85.3	A	26.0	A	54.5	A	24.6	A	11.9	A	18.5	A
USGS	422622122004000	2015-06-17	21.1	A	20.1	A	20.4	A	9.5	A	9.2	A	9.3	A	119	A	118	A	118	A	10.8	A	8.3	A	9.6	A	8.26	A	0.26	A	3.20	A	208	A	84.0	A	30.7	A	52.1	A	25.5	A	12.4	A	19.1	A
USGS	422622122004000	2015-06-18	21.4	A	20.7	A	20.9	A	9.5	A	9.4	A	9.4	A	119	A	118	A	118	A	11.0	A	9.6	A	10.1	A	10.06	A	0.0	A	4.69	A	205	A	80.3	A	24.5	A	54.0	A	24.3	A	14.6	A	19.3	A
USGS	422622122004000	2015-06-19	21.1	A	19.4	A	20.2	A	9.6	A	9.3	A	9.5	A	120	A	118	A	118	A	11.2	A	7.3	A	9.1	A	8.71	A	0.53	A	4.32	A	214	A	69.5	A	24.9	A	49.3	A	21.5	A	12.8	A	17.2	A
USGS	422622122004000	2015-06-20	21.0	A	20.0	A	20.3	A	9.6	A	9.3	A	9.5	A	120	A	118	A	119	A	10.8	A	7.1	A	9.0	A	6.31	A	0.12	A	2.96	A	214	A	81.6	A	30.1	A	57.2	A	24.2	A	12.6	A	18.5	A
USGS	422622122004000	2015-06-21	21.5	A	20.0	A	20.9	A	9.6	A	9.4	A	9.6	A	120	A	118	A	119	A	10.7	A	8.1	A	9.6	A	10.10	A	0.0	A	4.54	A	239	A	78.2	A	29.6	A	52.9	A	21.5	A	15.3	A	18.6	A
USGS	422622122004000	2015-06-22	21.1	A	20.1	A	20.6	A	9.6	A	9.3	A	9.6	A	120	A	118	A	119	A	10.2	A	6.8	A	8.8	A	8.86	A	0.01	A	4.27	A	230	A	82.7	A	35.6	A	58.1	A	22.8	A	12.2	A	17.8	A
USGS	422622122004000	2015-06-23	21.1	A	20.2	A	20.5	A	9.5	A	9.3	A	9.5	A	120	A	119	A	119	A	8.8	A	6.5	A	7.7	A	8.96	A	0.0	A	3.52	A	190	A	81.7	A	32.1	A	56.6	A	24.7	A	12.9	A	18.7	A
USGS	422622122004000	2015-06-24	21.2	A	20.5	A	20.7	A	9.5	A	9.4	A	9.4	A	120	A	119	A	119	A	8.7	A	7.1	A	7.8	A	8.80	A	0.0	A	3.41	A	217	A	82.5	A	29.6	A	54.6	A	25.7	A	13.6	A	19.8	A
USGS	422622122004000	2015-06-25	20.9	A	20.4	A	20.6	A	9.4	A	9.3	A	9.4	A	120	A	119	A	119	A	8.0	A	3.8	A	6.5	A	6.16	A	0.0	A	1.95	A	272	A	80.4	A	28.2	A	55.9	A	30.6	A	15.0	A	22.6	A
USGS	422622122004000	2015-06-26	22.3	A	20.5	A	21.4	A	9.5	A	9.2	A	9.4	A	120	A	119	A	120	A	7.2	A	3.7	A	5.6	A	11.17	A	0.0	A	2.52	A	233	A	81.3	A	38.4	A	58.0	A	30.6	A	17.9	A	24.0	A
USGS	422622122004000	2015-06-27	22.2	A	21.8	A	21.9	A	9.4	A	9.3	A	9.3	A	120	A	119	A	120	A	7.0	A	4.9	A	5.9	A	5.01	A	0.0	A	2.13	A	181	A	82.7	A	41.7	A	62.4	A	28.8	A	18.6	A	24.2	A
USGS	422622122004000	2015-06-28	23.5	A	21.9	A	22.6	A	9.3	A	9.1	A	9.2	A	121	A	120	A	120	A	6.2	A	4.0	A	5.0	A	7.36	A	0.08	A	2.48	A	190	A	81.3	A	33.2	A	58.3	A	27.9	A	20.8	A	24.4	A
USGS	422622122004000	2015-06-29	24.0	A	22.5	A	23.1	A	9.2	A	8.9	A	9.1	A	121	A	120	A	120	A	5.7	A	1.5	A	4.3	A	9.52	A	0.19	A	3.48	A	184	A	71.9	A	31.6	A	53.4	A	28.4	A	17.1	A	23.2	A
USGS	422622122004000	2015-06-30	24.2	A	23.2	A	23.4	A	9.1	A	8.9	A	9.0	A	121	A	120	A	120	A	4.2	A	2.8	A	3.7	A	7.55	A	0.0	A	2.85	A	210	A	84.0	A	35.0	A	60.6	A	30.3	A	17.7	A	23.7	A
USGS	422622122004000	2015-07-01	24.4	A	23.2	A	23.6	A	9.0	A	8.8	A	8.9	A	122	A	120	A	121	A	3.8	A	1.5	A	3.2	A	6.84	A	0.0	A	2.55	A	242	A	80.7	A	35.9	A	57.2	A	32.4	A	18.9	A	25.2	A
USGS	422622122004000	2015-07-02	25.1	A	23.7	A	24.1	A	8.9	A	8.8	A	8.9	A	123	A	121	A	122	A	3.9	A	1.8	A	3.2	A	6.84	A	0.0	A	2.86	A	232	A	76.5	A	29.1	A	55.3	A	31.8	A	19.3	A	25.9	A
USGS	422622122004000	2015-07-03	25.0	A	23.7	A	24.4	A	8.8	A	8.8	A	8.8	A	123	A	122	A	122	A	4.0	A	1.4	A	3.1	A	8.07	A	0.30	A	3.64	A	221	A	76.2	A	30.6	A	51.4	A	29.5	A	19.7	A	24.9	A
USGS	422622122004000	2015-07-04	25.2	A	24.2	A	24.5	A	8.8	A	8.7	A	8.8	A	123	A	122	A	123	A	4.0	A	2.4	A	3.5	A	7.00	A	0.0	A	3.36	A	192	A	70.7	A	32.1	A	50.6	A	29.8	A	20.6	A	25.1	A
USGS	422622122004000	2015-07-05	24.9	A	23.8	A	24.4	A	8.8	A	8.6	A	8.8	A	124	A	122	A	123	A	4.9	A	3.9	A	4.4	A	10.19	A	0.54	A	4.59	A	172	A	86.3	A	44.9	A	63.7	A	24.8	A	17.7	A	22.1	A
USGS	422622122004000	2015-07-06	24.3	A	23.3	A	23.5	A	8.8	A	8.5	A	8.6	A	125	A	123	A	124	A	6.1	A	4.0	A	4.6	A	7.15	A	0.0	A	2.50	A	181	A	90.1	A	39.7	A	64.9	A	29.0	A	15.6	A	22.0	A
USGS	422622122004000	2015-07-07	24.3	A	23.7	A	23.9	A	8.9	A	8.6	A	8.7	A	124	A	122	A	123	A	7.6	A	5.7	A	6.3	A	11.41	A	0.0	A	3.39	A	219	A	83.0	A	32.1	A	63.4	A	27.6	A	17.8	A	21.5	A
USGS	422622122004000	2015-07-08	23.7	A	23.1	A	23.3	A	8.9	A	8.7	A	8.8	A	123	A	122	A	122	A	7.3	A	5.9	A	6.5	A	4.46	A	0.0	A	2.36	A	218	A	89.4	A	41.3	A	73.1	A	23.5	A	15.9	A	18.8	A
USGS	422622122004000	2015-07-09	23.3	A	22.6	A	22.9	A	8.9	A	8.6	A	8.8	A	123	A	122	A	122	A	7.5	A	5.2	A	6.7	A	10.99	A	0.0	A	3.56	A	198	A	92.3	A	42.0	A	73.4	A	23.7	A	15.9	A	18.8	A
USGS	422622122004000	2015-07-10	22.9	A	22.3	A	22.6	A	8.8	A	8.7	A	8.7	A	122	A	121	A	122	A	7.9	A	6.0	A	6.8	A	8.48	A	0.0	A	3.41	A	243	A	93.6	A	66.7	A	82.6	A	19.2	A	15.3	A	16.8	A
USGS	422622122004000	2015-07-11	22.3	A	21.8	A	22.1	A	8.9	A	8.7	A	8.8	A	121	A	119	A	120	A	8.3	A	7.1	A	7.6	A	10.50	A	0.78	A	4.45	A	230	A	90.3	A	55.1	A	75.5	A	21.2	A	15.0	A	17.4	A
USGS	422622122004000	2015-07-12	21.8	A	21.1	A	21.4	A	9.0	A	8.8	A	8.9	A	121	A	119	A	120	A	9.0	A	7.5	A	8.2	A	11.71	A	0.0	A	3.52	A	210	A	87.6	A	51.8	A	74.2	A	20.7	A	14.5	A	16.7	A
USGS	422622122004000	2015-07-13	21.6	A	20.5	A	20.8	A	9.2	A	8.9	A	8.9	A	120	A	118	A	119	A	10.3	A	7.9	A	8.5	A	8.26	A	0.0	A	3.27	A	224	A	92.8	A	49.2	A	72.6	A	21.7	A	12.8	A	17.3	A
USGS	422622122004000	2015-07-14	21.7	A	20.7	A	21.1	A	9.3	A	9.0	A	9.1	A	119	A	118	A	118	A	11.4	A	8.2	A	9.4	A	6.58	A	0.28	A	3.36	A	274	A	90.9	A	42.5	A	69.8	A	22.8	A	14.2	A	18.3	A
USGS	422622122004000	2015-07-15	21.9	A	21.0	A	21.3	A	9.2	A	8.9	A	9.0	A	118	A	118	A	118	A	10.4	A	7.1	A	8.5	A	10.04	A	0.0	A	3.51	A	241	A	92.0	A	37.2	A	63.6	A	24.9	A	13.8	A	19.1	A
USGS	422622122004000	2015-07-16	21.9	A	21.0	A	21.3	A	9.3	A	8.9	A	9.1	A	119	A	117	A	118	A	11.0	A	7.8	A	9.0	A	9.54	A	0.45	A	3.71	A	212	A	81.7	A	31.6	A	56.2	A	24.2	A	14.0	A	19.0	A
USGS	422622122004000	2015-07-17	21.7	A	20.8	A	21.1	A	9.4	A	9.2	A	9.3	A	118	A	117	A	117	A	11.1	A	8.6	A	10.1	A	8.63	A	0.42	A	4.07	A	203	A	79.7	A	25.7	A	53.4	A	24.8	A	13.4	A	18.7	A
USGS	422622122004000	2015-07-18	21.2	A	20.5	A	20.7	A	9.4	A	9.1	A	9.3	A	118	A	117	A	117	A	10.9	A	7.1	A	8.9	A	8.14	A	0.24	A	3.45	A	120	A	69.1	A	33.7	A	51.7	A	26.2	A	15.0	A	20.6	A
USGS	422622122004000	2015-07-19	22.0	A	20.6	A	20.9	A	9.5	A	9.1	A	9.2	A	120	A	118	A	118	A	11.1	A	7.1	A	8.0	A	8.80	A	0.0	A	3.40	A	212	A	80.7	A	26.8	A	56.1	A	27.1	A	16.2	A	21.6	A
USGS	422622122004000	2015-07-20	22.2	A	21.2	A	21.6	A	9.6	A	9.3	A	9.5	A	121	A	119	A	120	A	11.5	A	7.8	A	9.7	A	6.93	A	0.27	A	3.75	A	223	A	72.8	A	31.9	A	55.6	A	26.7	A	16.5	A	22.1	A
USGS	422622122004000	2015-07-21	22.7	A	21.7	A	22.1	A	9.6	A	9.4	A	9.5	A	122	A	120	A	121	A	10.9	A	8.9	A	9.9	A	9.38	A	0.89	A	4.33	A	242	A	77.8	A	37.7	A	57.9	A	25.4	A	15.7	A	21.0	A
USGS	422622122004000	2015-07-22	22.4	A	21.1	A	21.6	A	9.6	A	9.3	A	9.4	A	122	A	119	A	120	A	10.4	A	6.6	A	8.6	A	9.30	A	0.02	A	4.18	A	229	A	83.8	A	37.4	A	60.4	A	23.0	A	14.0	A	18.5	A
USGS	422622122004000	2015-07-23	22.0	A	21.1	A	21.4	A	9.6	A	9.4	A	9.6	A	122	A	120	A	121	A	9.6	A	6.8	A	8.6	A	7.58	A	0.0	A	3.92	A	201	A	81.7	A	31.7	A	55.6	A	23.4	A	13.1	A	18.4	A
USGS	422622122004000	2015-07-24	22.2	A	21.2	A	21.4	A	9.6	A	9.5	A	9.6	A	122	A	120	A	121	A	10.0	A	7.4	A	8.6	A	7.64	A	0.0	A	3.91	A	189	A	83.4	A	35.8	A	58.2	A	23.9	A	13.0	A	19.0	A
USGS	422622122004000	2015-07-25	22.0	A	21.2	A	21.5	A	9.6	A	9.6	A	9.6	A	123	A	122	A	122	A	9.5	A	8.1	A	8.9	A	9.46	A	0.15	A	4.80	A	198	A	84.3	A	36.0	A	62.7	A	22.6	A	13.8	A	18.7	A
USGS	422622122004000	2015-07-26	21.9	A	20.8	A	21.2	A	9.7	A	9.5	A	9.6	A	124	A	121	A	122	A	9.6	A	6.6	A	8.3	A	10.03	A	0.55	A	5.28	A	222	A	85.3	A	43.3	A	66.1	A	19.5	A	12.6	A	15.9	A
USGS	422622122004000	2015-07-27	21.0	A	20.2	A	20.4	A	9.7	A	9.5	A	9.6	A	124	A	121	A	122	A	9.8	A	6.4	A	7.8	A	6.62	A	0.15	A	3.22	A	227	A	87.5	A	35.2	A	61.6	A	21.3	A	9.6	A	15.4	A
USGS	422622122004000	2015-07-28	20.9	A	20.0	A	20.2	A	9.7	A	9.6	A	9.7	A	123	A	122	A	122	A	9.4	A	7.8	A	8.5	A	7.78	A	0.0	A	2.80	A	275	A	82.9	A	25.8	A	52.6	A	26.5	A	11.1	A	18.5	A
USGS	422622122004000	2015-07-29	20.6	A	20.1	A	20.4	A	9.8	A	9.7	A	9.8	A	126	A	121	A	123	A	9.8	A	6.5	A	7.9	A	6.21	A	0.0	A	2.47	A	280	A	76.8	A	31.0	A	53.2	A	28.1	A	14.2	A	20.7	A
USGS	422622122004000	2015-07-30	21.7	A	20.3	A	21.0	A	10.0	A	9.6	A	9.9	A	128	A	121	A	124	A	12.4	A	5.8	A	9.4	A	6.60	A	0.0	A	2.04	A	195	A	75.2	A	26.0	A	54.0	A	30.0	A	14.9	A	22.2	A
USGS	422622122004000	2015-07-31	22.0	A	20.8	A	21.4	A	10.0	A	9.7	A	9.8	A	128	A	122	A	124	A	12.4	A	7.2	A	9.4	A	10.70	A	0.81	A	2.63	A	251	A	77.7	A	22.6	A	55.7	A	30.9	A	16.9	A	23.3	A
USGS	422622122004000	2015-08-01	22.0	A	21.4	A	21.6	A	9.8	A	9.7	A	9.8	A	125	A	122	A	123	A	9.8	A	8.2	A	8.7	A	8.42	A	0.0	A	2.84	A	251	A	81.0	A	28.4	A	55.3	A	31.0	A	17.2	A	23.9	A
USGS	422622122004000	2015-08-02	21.8	A	21.3	A	21.5	A	9.9	A	9.8	A	9.8	A	126	A	125	A	125	A	9.5	A	8.4	A	8.8	A	8.38	A	0.0	A	3.36	A	211	A	81.4	A	42.7	A	62.8	A	25.1	A	18.4	A	21.9	A
USGS	422622122004000	2015-08-03	21.5	A	21.0	A	21.2	A	9.8	A	9.7	A	9.8	A	126	A	123	A	124	A	9.6	A	6.8	A	7.9	A	9.94	A	0.0	A	2.31	A	245	A	87.8	A	45.0	A	71.2	A	25.7	A	16.3	A	19.9	A
USGS	422622122004000	2015-08-04	21.6	A	20.9	A	21.1	A	9.9	A	9.8	A	9.8	A	126	A	123	A	124	A	9.2	A	7.3	A	8.4	A	8.63	A	0.26	A	3.39	A	218	A	90.0	A	45.2	A	68.9	A	25.7	A	14.2	A	19.6	A
USGS	422622122004000	2015-08-05	22.0	A	20.8	A	21.3	A	9.9	A	9.7	A	9.8	A	126	A	122	A	124	A	10.4	A	7.6	A	8.8	A	8.83	A	0.72	A	3.89	A	204	A	81.0	A	32.9	A	57.6	A	23.1	A	15.7	A	19.3	A
USGS	422622122004000	2015-08-06	21.6	A	20.4	A	20.9	A	10.1	A	9.7	A	9.8	A	131	A	121	A	124	A	12.5	A	7.9	A	9.1	A	7.29	A	0.26	A	3.27	A	243	A	79.6	A	28.2	A	53.1	A	24.9	A	12.0	A	18.2	A
USGS	422622122004000	2015-08-07	21.7	A	20.9	A	21.1	A	10.0	A	9.6	A	9.8	A	128	A	119	A	122	A	11.6	A	6.8	A	9.1	A	9.36	A	0.0	A	3.42	A	237	A	82.8	A	36.1	A	55.5	A	23.6	A	13.5	A	18.8	A
USGS	422622122004000	2015-08-08	21.5	A	20.5	A	20.8	A	9.8	A	9.4	A	9.6	A	122	A	120	A	121	A	9.1	A	4.6	A	7.6	A	8.89	A	0.68	A	4.07	A	177	A	80.9	A	33.2	A	60.1	A	24.3	A	11.6	A	18.4	A
USGS	422622122004000	2015-08-09	21.0	A	20.3	A	20.6	A	9.7	A	9.6	A	9.6	A	122	A	120	A	121	A	9.4	A	6.9	A	7.8	A	9.92	A	0.0	A	3.70	A	218	A	85.2	A	27.5	A	60.7	A	23.5	A	12.4	A	18.4	A
USGS	422622122004000	2015-08-10	20.6	A	20.0	A	20.2	A	9.8	A	9.7	A	9.7	A	124	A	120	A	121	A	10.3	A	7.2	A	8.4	A	7.42	A	0.47	A	3.39	A	212	A	86.4	A	35.0	A	63.6	A	22.9	A	12.9	A	17.9	A
USGS	422622122004000	2015-08-11	21.1	A	19.8	A	20.3	A	9.9	A	9.7	A	9.8	A	124	A	120	A	122	A	11.1	A	7.3	A	9.0	A	8.42	A	0.22	A	3.54	A	200	A	76.9	A	21.0	A	56.6	A	25.6	A	14.5	A	19.6	A
USGS	422622122004000	2015-08-12	21.2	A	20.0	A	20.5	A	9.9	A	9.6	A	9.8	A	125	A	121	A	122	A	11.3	A	7.6	A	9.4	A	8.12	A	0.51	A	3.64	A	188	A	79.9	A	21.9	A	50.4	A	25.6	A	13.0	A	19.8	A
USGS	422622122004000	2015-08-13	21.2	A	20.3	A	20.7	A	9.8	A	9.6	A	9.8	A	123	A	120	A	122	A	10.1	A	7.2	A	9.1	A	12.28	A	0.27	A	5.04	A	192	A	76.2	A	19.5	A	52.4	A	26.2	A	12.6	A	19.3	A
USGS	422622122004000	2015-08-14	20.8	A	20.1	A	20.5	A	9.8	A	9.6	A	9.7	A	122	A	119	A	120	A	9.0	A	7.3	A	8.2	A	9.58	A	0.02	A	4.38	A	226	A	84.7	A	44.0	A	64.6	A	19.2	A	12.4	A	16.3	A
USGS	422622122004000	2015-08-15	20.6	A	19.6	A	19.8	A	9.8	A	9.6	A	9.6	A	121	A	117	A	118	A	9.5	A	6.0	A	7.1	A	8.06	A	0.50	A	3.06	A	195	A	92.9	A	34.0	A	65.1	A	24.4	A	9.8	A	16.7	A
USGS	422622122004000	2015-08-16	20.4	A	19.6	A	19.8	A	9.8	A	9.5	A	9.6	A	120	A	116	A	118	A	9.0	A	4.0	A	6.6	A	5.53	A	0.0	A	2.77	A	241	A	86.3	A	24.4	A	54.5	A	26.2	A	11.6	A	19.0	A
USGS	422622122004000	2015-08-17	20.2	A	19.5	A	19.7	A	9.7	A	9.4	A	9.6	A	120	A	116	A	117	A	9.0	A	2.2	A	5.4	A	4.95	A	0.0	A	1.71	A	239	A	76.4	A	17.7	A	50.5	A	31.6	A	13.1	A	20.3	A
USGS	422622122004000	2015-08-18	19.9	A	19.5	A	19.7	A	9.6	A	9.4	A	9.5	A	118	A	116	A	118	A	4.7	A	2.6	A	3.5	A	5.38	A	0.0	A	2.29	A	217	A	75.1	A	24.6	A	52.5	A	30.6	A	13.0	A	20.9	A
USGS	422622122004000	2015-08-19	21.3	A	19.9	A	20.2	A	9.7	A	9.4	A	9.5	A	120	A	116	A	118	A	8.7	A	1.5	A	4.3	A	6.59	A	0.0	A	3.18	A	221	A	75.4	A	31.1	A	54.6	A	28.4	A	14.3	A	21.2	A
USGS	422622122004000	2015-08-20	21.6	A	20.2	A	20.8	A	9.8	A	9.4	A	9.6	A	120	A	116	A	118	A	9.4	A	2.7	A	6.4	A	8.73	A	0.0	A	3.96	A	209	A	82.8	A	16.2	A	56.3	A	26.5	A	13.0	A	20.3	A
USGS	422622122004000	2015-08-21	21.5	A	20.2	A	20.8	A	9.7	A	9.4	A	9.6	A	118	A	117	A	117	A	7.6	A	3.0	A	5.8	A	7.63	A	0.38	A	3.65	A	211	A	82.7	A	36.5	A	59.2	A	24.9	A	13.4	A	19.7	A
USGS	422622122004000	2015-08-22	21.1	A	20.1	A	20.4	A	9.6	A	9.4	A	9.5	A	117	A	115	A	116	A	6.3	A	3.2	A	4.6	A	6.21	A	0.41	A	2.42	A	263	A	80.3	A	30.0	A	53.9	A	24.6	A	11.8	A	18.9	A
